smile,canonical_ikey,name,source,source_id,status,reframedb_url
NC(=O)C1CC2(NC(=O)NC2=O)c2cc(F)ccc2O1,WAAPEIZFCHNLKK,fidarestat; Aldos,"Zelinsky Institute, Inc.",UZI/2664065,plated and available for follow-up,https://reframedb.org//compound_data/WAAPEIZFCHNLKK;qid=Q27460306
CCCCCCCCCCCCCC(=O)OC(C)C,AXISYYRBXTVTFY,Resultz; Estergel; Isopropyl myristate,MedChem Express,HY-124190,plated and available for follow-up,https://reframedb.org//compound_data/AXISYYRBXTVTFY;qid=Q416222
C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,FQTLCLSUCSAZDY,Nerolidol,Acros Organics,12197,plated and available for follow-up,https://reframedb.org//compound_data/FQTLCLSUCSAZDY;qid=Q72494054
CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,TZDUHAJSIBHXDL,Regnite; Horizant,Advanced ChemBlocks Inc,G-5813,plated and available for follow-up,https://reframedb.org//compound_data/TZDUHAJSIBHXDL;qid=Q5515257
CCC(C)(C)C(=O)O,VUAXHMVRKOTJKP,dimebutate sodium; DMB; Dimebutic acid,MedChem Express,HY-W015881,plated and available for follow-up,https://reframedb.org//compound_data/VUAXHMVRKOTJKP;qid=Q27117928
OCC(S)CS,WQABCVAJNWAXTE,Dimercaprol; BAL,Alfa Aesar,L03953,plated and available for follow-up,https://reframedb.org//compound_data/WQABCVAJNWAXTE;qid=Q136348728
CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,LAYLQVBQIBQVLL,Iophendylate,Aronis,BBC/557,plated and available for follow-up,https://reframedb.org//compound_data/LAYLQVBQIBQVLL;qid=Q3801357
CO[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC,MEJYDZQQVZJMPP,"dimethyl isosorbide, ResCo",Combi Blocks,QA-3581,plated and available for follow-up,https://reframedb.org//compound_data/MEJYDZQQVZJMPP;qid=Q5807233
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,JGFDZZLUDWMUQH,Hoe-S-2922,Combi Blocks,QA-0375,plated and available for follow-up,https://reframedb.org//compound_data/JGFDZZLUDWMUQH;qid=Q27095047
CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,BSHWLCACYCVCJE,Eprazinone,Combi Blocks,QA-3652,plated and available for follow-up,https://reframedb.org//compound_data/BSHWLCACYCVCJE;qid=Q389207
C=C(C)C1CC=C(C)CC1,XMGQYMWWDOXHJM,D-Limonene; dipentene,Combi Blocks,QE-8187,plated and available for follow-up,https://reframedb.org//compound_data/XMGQYMWWDOXHJM;qid=Q27888324
C=C[C@]1(C)CC[C@@H](C(=C)C)C[C@@H]1C(=C)C,OPFTUNCRGUEPRZ,beta-elemene; elemene,Enamine,EN300-179368,plated and available for follow-up,https://reframedb.org//compound_data/OPFTUNCRGUEPRZ;qid=Q82245965
CC(=O)OCC(COC(C)=O)OC(C)=O,URAYPUMNDPQOKB,triacetin; GTA; Triacetin,MedChem Express,HY-B0896,plated and available for follow-up,https://reframedb.org//compound_data/URAYPUMNDPQOKB;qid=Q83253
S=C=NCCc1ccccc1,IZJDOKYDEWTZSO,phenethyl isothiocyanate; PEITC,Enamine,EN300-17386,plated and available for follow-up,https://reframedb.org//compound_data/IZJDOKYDEWTZSO;qid=Q7181339
CC(O)CC(C)(C)O,SVTBMSDMJJWYQN,Hexylene glycol,Enamine,EN300-170052,plated and available for follow-up,https://reframedb.org//compound_data/SVTBMSDMJJWYQN;qid=Q63390520
FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,JAJLKEVKNDUJBG,Perfluamine; perfluorotripropylamine,Sigma-Aldrich,B02680853,plated and available for follow-up,https://reframedb.org//compound_data/JAJLKEVKNDUJBG;qid=Q27117994
O=C(OCc1ccccc1)c1cccnc1,KVYGGMBOZFWZBQ,Benzyl Nicotinate,Fluorochem,241065,plated and available for follow-up,https://reframedb.org//compound_data/KVYGGMBOZFWZBQ;qid=Q3876608
Fc1cccc(Br)c1F,RKWWASUTWAFKHA,AC-2307,HE Chemical,2444,plated and available for follow-up,https://reframedb.org//compound_data/RKWWASUTWAFKHA;qid=Q72454297
Cc1ccc(C(C)C)cc1O,RECUKUPTGUEGMW,Carvacrol; Isothymol,Sigma-Aldrich,282197,plated and available for follow-up,https://reframedb.org//compound_data/RECUKUPTGUEGMW;qid=Q225543
O=c1[nH]c(N2CCNCC2)nc2ccccc12,VCAPCTRLKCOJHF,centpiperalone,Life Chemicals,F1907-0114,plated and available for follow-up,https://reframedb.org//compound_data/VCAPCTRLKCOJHF;qid=Q83047420
OCCOc1ccccc1,QCDWFXQBSFUVSP,2-Phenoxyethanol,Otava,1275759,plated and available for follow-up,https://reframedb.org//compound_data/QCDWFXQBSFUVSP;qid=Q82693884
COc1cccc(OCC2CNCCO2)c1,CAIBSLGEKNOIJR,ICI-60052,Princeton BioMolecular Research,PBMR203651,plated and available for follow-up,https://reframedb.org//compound_data/CAIBSLGEKNOIJR;qid=nan
CC1CC(OC(=O)c2ccccc2O)CC(C)(C)C1,WSSJONWNBBTCMG,Homosalate,TCI Japan,T2278,plated and available for follow-up,https://reframedb.org//compound_data/WSSJONWNBBTCMG;qid=Q2260189
OCC(O)CO,PEDCQBHIVMGVHV,Glycerin,TCI Japan,S0373,plated and available for follow-up,https://reframedb.org//compound_data/PEDCQBHIVMGVHV;qid=Q82475567
O=C(OCCO)c1ccccc1O,LVYLCBNXHHHPSB,"glycol salicylate, NAL Pharma; Glycol salicylate",TCI Japan,E0113,plated and available for follow-up,https://reframedb.org//compound_data/LVYLCBNXHHHPSB;qid=Q117422
O=S(=O)(O)c1ccc(O)cc1,FEPBITJSIHRMRT,Zinc phenolsulfonate,TCI Japan,P0104,plated and available for follow-up,https://reframedb.org//compound_data/FEPBITJSIHRMRT;qid=Q1534677
CC1=CC[C@@](O)(C(C)C)CC1,WRYLYDPHFGVWKC,melaleucol; Origanol,AK Scientific,9044AF,plated and available for follow-up,https://reframedb.org//compound_data/WRYLYDPHFGVWKC;qid=Q416114
C[C@@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,UYIFTLBWAOGQBI,,AK Scientific,H060,plated and available for follow-up,https://reframedb.org//compound_data/UYIFTLBWAOGQBI;qid=Q27290996
CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,PTXGHCGBYMQQIG,proglumetacin; Protaxon,AK Scientific,H841,plated and available for follow-up,https://reframedb.org//compound_data/PTXGHCGBYMQQIG;qid=Q2208070
O=C(Nc1ccc(Cl)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,ZFSXZJXLKAJIGS,Cloflucarban,MedChem Express,HY-116587,plated and available for follow-up,https://reframedb.org//compound_data/ZFSXZJXLKAJIGS;qid=Q27280484
Cc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@H]2F)c(=O)[nH]c1=O,GBBJCSTXCAQSSJ,Levovir; clevudine,"Ark Pharm, Inc",AK106264,plated and available for follow-up,https://reframedb.org//compound_data/GBBJCSTXCAQSSJ;qid=Q82898432
N#Cc1ccc2c(c1)CN(S(=O)(=O)c1cccs1)[C@H](Cc1ccccc1)CN2Cc1c[nH]cn1,OLCWFLWEHWLBTO,BMS-214662; BVM,WuXi,CBR-HVAC-07541,plated and available for follow-up,https://reframedb.org//compound_data/OLCWFLWEHWLBTO;qid=Q27075336
Cc1ccc(S(=O)(=O)NC(=O)NC(C)Cc2ccccc2)cc1,XILWEASNBDKGSA,Tosifen,Asinex,BAS 00226440,plated and available for follow-up,https://reframedb.org//compound_data/XILWEASNBDKGSA;qid=Q27285697
CC(=O)NC1C(O)OC(CO)C(O)C1O,OVRNDRQMDRJTHS,N-Acylglucosamine; ManNAc,Cambridge Bioscience,CAY10011060,plated and available for follow-up,https://reframedb.org//compound_data/OVRNDRQMDRJTHS;qid=Q82695700
[Sr+2],PWYYWQHXAPXYMF,Strontium bromide,Chem-Impex,30299,plated and available for follow-up,https://reframedb.org//compound_data/PWYYWQHXAPXYMF;qid=Q27292337
COc1ccc2c(c1)c(CCN(C)C)cn2S(=O)(=O)c1ccccc1,AIJIQCBYMBZLJD,Integrity 295303,Axon Medchem,1849,plated and available for follow-up,https://reframedb.org//compound_data/AIJIQCBYMBZLJD;qid=Q855371
CCN(CC)CCCCCCNc1cc(OC)cc2c(C)ccnc12,RVAKDGYPIVSYEU,Sitamaquine; sitamaquine hydrochloride,Axon Medchem,1515,plated and available for follow-up,https://reframedb.org//compound_data/RVAKDGYPIVSYEU;qid=Q27095559
CC(C)=CCC/C(C)=C/CC/C(C)=C/C=C/C(C)=C/C(=O)O,UUBHZHZSIKRVIV,Polyprenoic acid; Acyclic retinoid; Peretinoin,MedChem Express,HY-100008,plated and available for follow-up,https://reframedb.org//compound_data/UUBHZHZSIKRVIV;qid=Q18326479
COC(=O)c1cccc(CCN(C)Cc2ccccc2)c1,IGJQEMHBYKNIQR,PRL-8-53,Bide Pharmatech,BD216494,plated and available for follow-up,https://reframedb.org//compound_data/IGJQEMHBYKNIQR;qid=nan
COc1ccc2c(c1)c(CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,CFIGYZZVJNJVDQ,Infree; indomethacin farnesil,Bide Pharmatech,BD134665,plated and available for follow-up,https://reframedb.org//compound_data/CFIGYZZVJNJVDQ;qid=Q553316
CC[PH](CC)(CC)[Au]S[C@@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O,IRPYFWIZKIOHQN,auranofin,Cayman Chemical,15316,plated and available for follow-up,https://reframedb.org//compound_data/IRPYFWIZKIOHQN;qid=nan
COc1ccc(Cl)cc1C(=O)NCCc1ccc(C(=O)O)cc1,SWLAMJPTOQZTAE,meglitinide,Enamine,Z224216672,plated and available for follow-up,https://reframedb.org//compound_data/SWLAMJPTOQZTAE;qid=Q27271068
CN(CC(O)C(O)C(O)C(O)CO)C(=S)S,IBVJFULICYLKCE,NOX-100; Norathiol,Enzo Life sciences,ALX-400-014,plated and available for follow-up,https://reframedb.org//compound_data/IBVJFULICYLKCE;qid=Q27268946
CC1CC=NN1C(=O)c1cccnc1,KKMMIKKVFRCZBO,MS-153; MS-424,Fluorochem,221792,plated and available for follow-up,https://reframedb.org//compound_data/KKMMIKKVFRCZBO;qid=Q82897810
CC1CC(OC(=O)c2ccccc2)CC(C)(C)N1,ZYHGIAPHLSTGMX,BETA-EUCAINE,Fluorochem,31074,plated and available for follow-up,https://reframedb.org//compound_data/ZYHGIAPHLSTGMX;qid=Q27268968
COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2,HWJPWWYTGBZDEG,iclaprim; Mersarex,WuXi,CBR-HVAC-00754_B,plated and available for follow-up,https://reframedb.org//compound_data/HWJPWWYTGBZDEG;qid=Q907480
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1,LNMRSSIMGCDUTP,pexmetinib; ARRY-614,Selleck Chemicals,S7799,plated and available for follow-up,https://reframedb.org//compound_data/LNMRSSIMGCDUTP;qid=Q27256630
NC1=N[C@@](c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21,MRXBCEQZNKUUIP,AZD-3839,Selleck Chemicals,S7731,plated and available for follow-up,https://reframedb.org//compound_data/MRXBCEQZNKUUIP;qid=Q27280573
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,UNRHXEPDKXPRTM,sultopride; Barnetil,Toronto Research Chemicals,S790510,plated and available for follow-up,https://reframedb.org//compound_data/UNRHXEPDKXPRTM;qid=Q4445779
N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,DKWNMCUOEDMMIN,Exanta; melagatran,Toronto Research Chemicals,M208450,plated and available for follow-up,https://reframedb.org//compound_data/DKWNMCUOEDMMIN;qid=Q27084209
CO[C@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@H]1[C@@H]2N1C,HRHKSTOGXBBQCB,Promycin; porfiromycin,Toronto Research Chemicals,P689450,plated and available for follow-up,https://reframedb.org//compound_data/HRHKSTOGXBBQCB;qid=Q27279527
CC1=C(CO)C2=C(C)C3(CC3)C(C)(O)C(=O)C2=C1,NICJCIQSJJKZAH,Irofulven; HMAF,Toronto Research Chemicals,I769500,plated and available for follow-up,https://reframedb.org//compound_data/NICJCIQSJJKZAH;qid=Q82198352
Oc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,LAGYWHSFHIMTPE,DESMETHYLASTEMIZOLE,Toronto Research Chemicals,D290750,plated and available for follow-up,https://reframedb.org//compound_data/LAGYWHSFHIMTPE;qid=Q27282678
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,JFPVXVDWJQMJEE,Zinacef; cefuroxime sodium,Vitas-M,STK177314,plated and available for follow-up,https://reframedb.org//compound_data/JFPVXVDWJQMJEE;qid=Q63409033
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,DYKFCLLONBREIL,Amzeeq; minocycline hydrochloride,Vitas-M,STK177317,plated and available for follow-up,https://reframedb.org//compound_data/DYKFCLLONBREIL;qid=Q415336
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1,XPOQHMRABVBWPR,efavirenz; Stocrin,Vitas-M,STK582240,plated and available for follow-up,https://reframedb.org//compound_data/XPOQHMRABVBWPR;qid=Q83006326
O=C(C(c1ccccc1)c1ccccc1)N1CCN(CC(O)COc2cccc3ncccc23)CC1,KLWUUPVJTLHYIM,Dofequidar; dofequidar fumarate,Sigma-Aldrich,SML0938,plated and available for follow-up,https://reframedb.org//compound_data/KLWUUPVJTLHYIM;qid=Q27236579
O=P(O)(NCCCl)NCCCl,BKCJZNIZRWYHBN,Zymafos; isophosphoramide mustard lysine salt,MedChem Express,HY-14798,plated and available for follow-up,https://reframedb.org//compound_data/BKCJZNIZRWYHBN;qid=Q27149611
CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1,FDBWMYOFXWMGEY,Alfospas; tiropramide,Toronto Research Chemicals,T446900,plated and available for follow-up,https://reframedb.org//compound_data/FDBWMYOFXWMGEY;qid=Q7809264
COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1,IRLWJILLXJGJTD,Muraglitazar; Pargluva,Toronto Research Chemicals,M796500,plated and available for follow-up,https://reframedb.org//compound_data/IRLWJILLXJGJTD;qid=Q6937233
CC[C@H](O)C(C)(O)[C@@H]1OC(=O)[C@H](C)[C@H](OC2CC(C)(OC)C(O)C(C)O2)[C@@H](C)[C@H](OC2OC(C)CC(N(C)C)C2O)[C@]2(C)CC(C)=C(O2)[C@@H]1C,NMIWBQUQCOMGHJ,LY-267108,Toronto Research Chemicals,P839500,plated and available for follow-up,https://reframedb.org//compound_data/NMIWBQUQCOMGHJ;qid=Q27274938
OCC1O[C@H](O[C@@H]2C(CO)NCC(O)C2O)C(O)C(O)[C@@H]1O,GNVIYGFSOIHFHK,Integrity 149669,Toronto Research Chemicals,G450000,plated and available for follow-up,https://reframedb.org//compound_data/GNVIYGFSOIHFHK;qid=Q27139052
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21,JYYLVUFNAHSSFE,pamapimod; R-1503,Toronto Research Chemicals,P167502,plated and available for follow-up,https://reframedb.org//compound_data/JYYLVUFNAHSSFE;qid=Q27162644
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,YFAGHNZHGGCZAX,Diclocil; Dicloxacillin sodium,Vitas-M,STK177287,plated and available for follow-up,https://reframedb.org//compound_data/YFAGHNZHGGCZAX;qid=Q27123097
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,GPRBEKHLDVQUJE,cefotaxime sodium; Cefotax,Vitas-M,STK383264,plated and available for follow-up,https://reframedb.org//compound_data/GPRBEKHLDVQUJE;qid=Q417968
COc1cc(/C=C/C(=O)N2CCN(CC(=O)NC(C)C)CC2)cc(OC)c1OC,SGDDXBVRZYARLT,CINPROPAZIDE,Enamine,T6998293,plated and available for follow-up,https://reframedb.org//compound_data/SGDDXBVRZYARLT;qid=Q76327591
O=C(NC1CCCCNC1=O)c1cccc(C(F)(F)F)c1,FYRIJDZRGMARMV,ST 796,Enamine,Z403316660,plated and available for follow-up,https://reframedb.org//compound_data/FYRIJDZRGMARMV;qid=nan
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)C(C(=O)O)C(C)C,ACWBQPMHZXGDFX,Kalpress; Diovan,Vitas-M,STK711077,plated and available for follow-up,https://reframedb.org//compound_data/ACWBQPMHZXGDFX;qid=Q83006251
Cc1cc(NS(=O)(=O)c2ccc(/N=C/c3ccccc3O)cc2)no1,NNTDTSLSEIGTAQ,,Vitas-M,STK014272,plated and available for follow-up,https://reframedb.org//compound_data/NNTDTSLSEIGTAQ;qid=nan
CC[C@@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(C)(=O)=O)C(=O)OC(C)C)NC[C@@H](N)CS,PGOKBMWPBDRDGN,L 744832,Enzo Life sciences,BML-G242-005,plated and available for follow-up,https://reframedb.org//compound_data/PGOKBMWPBDRDGN;qid=Q82480360
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@]2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12,GUXHBMASAHGULD,Demeclocycline,Sigma-Aldrich,D6140,plated and available for follow-up,https://reframedb.org//compound_data/GUXHBMASAHGULD;qid=Q76728423
COc1ncnc(Cn2cc(C(=O)NCCO)c3ncc(C)cc32)c1C,VDRYGTNDKXIPSK,AZ-7371; TBA-7371,MedChem Express,HY-19750,plated and available for follow-up,https://reframedb.org//compound_data/VDRYGTNDKXIPSK;qid=nan
O=S(=O)(O)c1ccc2ccccc2c1,KVBGVZZKJNLNJU,PRO-2000,Acros Organics,42869,plated and available for follow-up,https://reframedb.org//compound_data/KVBGVZZKJNLNJU;qid=Q82870993
Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@H]2c1ccc(OCCN2CCCC2)cc1,GXESHMAMLJKROZ,lasofoxifene tartrate; Fablyn,Advanced ChemBlocks Inc,R16045,plated and available for follow-up,https://reframedb.org//compound_data/GXESHMAMLJKROZ;qid=Q644675
CCCCC#Cc1nc(NC)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,KOCIMZNSNPOGOP,,BIOTREND Chemicals,BN0249,plated and available for follow-up,https://reframedb.org//compound_data/KOCIMZNSNPOGOP;qid=Q27163311
COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2,CMEGANPVAXDBPL,CGX-6001-B,Carbosynth,FT28223,plated and available for follow-up,https://reframedb.org//compound_data/CMEGANPVAXDBPL;qid=Q27456629
CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,GBJVVSCPOBPEIT,barasertib; AZD-1152,Carbosynth,FA18067,plated and available for follow-up,https://reframedb.org//compound_data/GBJVVSCPOBPEIT;qid=Q72476797
CC(C)(CO)NCC(O)c1ccccc1,PVOOBRUZWPQOER,fepradinol; Dalgen,Carbosynth,FF23276,plated and available for follow-up,https://reframedb.org//compound_data/PVOOBRUZWPQOER;qid=Q27269683
Cc1ccc(F)cc1C(=O)Nc1ccc(C(=O)N2Cc3cccn3Cc3ccccc32)c(Cl)c1,PPHTXRNHTVLQED,Lixivaptan; CRTX-080,Carbosynth,FL24915,plated and available for follow-up,https://reframedb.org//compound_data/PPHTXRNHTVLQED;qid=Q6659958
CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O,VOMKSBFLAZZBOW,Byannli; Invega Hafyera,Carbosynth,FP26726,plated and available for follow-up,https://reframedb.org//compound_data/VOMKSBFLAZZBOW;qid=Q27157253
CN1CC(O)C2=C/C(=N/NC(=N)N)C(=O)C=C21,BMIKYGSCMZGMHZ,adrenochrom,Carbosynth,FA17227,plated and available for follow-up,https://reframedb.org//compound_data/BMIKYGSCMZGMHZ;qid=Q27259533
Cc1ccc2c([nH]c(=O)c3c(=O)cc(C(=O)OCCC(C)C)oc32)c1C,NFQIAEMCQGTTIR,repirinast,Carbosynth,FR27702,plated and available for follow-up,https://reframedb.org//compound_data/NFQIAEMCQGTTIR;qid=Q7314016
O=C(/C=C/c1ccccc1)OCC1OC(O[C@@H]2OC=C[C@H]3[C@H](O)[C@@H]4O[C@]4(CO)[C@@H]23)C(O)C(O)C1O,XZGPUOQGERGURE,Picroside I,Carbosynth,MP10467,plated and available for follow-up,https://reframedb.org//compound_data/XZGPUOQGERGURE;qid=Q72499472
CCC(=O)OC(CC(=O)O)C[N+](C)(C)C,UFAHZIUFPNSHSL,Carnitene; Propionyl carnitine,Carbosynth,FP27204,plated and available for follow-up,https://reframedb.org//compound_data/UFAHZIUFPNSHSL;qid=Q27124022
Oc1ccc2ccccc2c1Cc1c(O)ccc2ccccc12,ZPANWZBSGMDWON,ST-1859,Matrix Scientific,97607,plated and available for follow-up,https://reframedb.org//compound_data/ZPANWZBSGMDWON;qid=Q27292809
OC(CI)CI,DNKPFCQEGBJJTE,Jothion,Matrix Scientific,97585,plated and available for follow-up,https://reframedb.org//compound_data/DNKPFCQEGBJJTE;qid=Q1811187
O=[N+]([O-])c1nccn1CC(O)CO,NUGLIYXAARVRPQ,Ro-05-9963,Matrix Scientific,92969,plated and available for follow-up,https://reframedb.org//compound_data/NUGLIYXAARVRPQ;qid=Q27279600
CC(C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)O,DOFAQXCYFQKSHT,VPP; L-Val-L-Pro-L-Pro,Oxchem,AX8134056,plated and available for follow-up,https://reframedb.org//compound_data/DOFAQXCYFQKSHT;qid=Q27143860
CN1C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2,ZWPODSUQWXAZNC,Deptropine,Toronto Research Chemicals,D288360,plated and available for follow-up,https://reframedb.org//compound_data/ZWPODSUQWXAZNC;qid=Q5260984
CC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,FLTBEMVEAFMWDD,SCH 37370; respatadine,Toronto Research Chemicals,A168470,plated and available for follow-up,https://reframedb.org//compound_data/FLTBEMVEAFMWDD;qid=Q27088756
CN1CC(=O)NC(Cc2c(C(=O)c3ccc4c(c3)OCO4)[nH]c3ccccc23)C1=O,SXWTYPIIBMLMNG,BL-122,Toronto Research Chemicals,B198960,plated and available for follow-up,https://reframedb.org//compound_data/SXWTYPIIBMLMNG;qid=Q82590590
COc1ccccc1OCC1CNC(=O)O1,ZMNSRFNUONFLSP,Mephenoxalone,Toronto Research Chemicals,M224900,plated and available for follow-up,https://reframedb.org//compound_data/ZMNSRFNUONFLSP;qid=Q719694
C=C(C)CNc1ccc(C(C)C(=O)O)cc1,FPHLBGOJWPEVME,alminoprofen; Minalfene,Toronto Research Chemicals,A575150,plated and available for follow-up,https://reframedb.org//compound_data/FPHLBGOJWPEVME;qid=Q3612806
CC1(C)S[C@@H]2[C@H](Br)C(=O)N2[C@H]1C(=O)O,DAVPSCAAXXVSFU,Brobactam,Toronto Research Chemicals,B677850,plated and available for follow-up,https://reframedb.org//compound_data/DAVPSCAAXXVSFU;qid=Q27264948
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,YIDDLAAKOYYGJG,GS-4997; selonsertib hydrochloride,Chempartner,SP-16100-034,plated and available for follow-up,https://reframedb.org//compound_data/YIDDLAAKOYYGJG;qid=Q27088777
CCN1CCCC1CNS(=O)(=O)c1cc(Cl)c(N)cc1OC,YSWVLPFCGJOQQA,Lorapride,Chempartner,SP-16022-044,plated and available for follow-up,https://reframedb.org//compound_data/YSWVLPFCGJOQQA;qid=Q27284992
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(C(F)(F)F)ccc21,DMNPCIKBNDKNTO,triflubazam; ORF-8063,Chempartner,SP-16028-004,plated and available for follow-up,https://reframedb.org//compound_data/DMNPCIKBNDKNTO;qid=Q7841496
O=C(O)Cc1nc(-c2ccc(Cl)cc2)oc1-c1ccco1,KOJIULHCZVCANA,TA-1801A,Chempartner,SP-16096-034,plated and available for follow-up,https://reframedb.org//compound_data/KOJIULHCZVCANA;qid=nan
Cn1cccc1C(=O)C(C#N)C(=O)Nc1ccccc1,KBQUAIAGRLAZGP,Prinomide; CGS-10787B,Chempartner,SP-16106-021,plated and available for follow-up,https://reframedb.org//compound_data/KBQUAIAGRLAZGP;qid=Q27108072
CCC1c2ncn(CC)c2CCN1C(=S)NC(C)C,QUXKHZNZCYIGGS,FCE-386/1634,Chempartner,SP-16092-010,plated and available for follow-up,https://reframedb.org//compound_data/QUXKHZNZCYIGGS;qid=Q82980524
CN1CCN(c2ccccc2/C=C2\SCCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1,LHYMPSWMHXUWSK,CP-448187; Elzasonan,Chempartner,SP-16094-003,plated and available for follow-up,https://reframedb.org//compound_data/LHYMPSWMHXUWSK;qid=Q76393480
CNC(=O)c1cc2c(Oc3ccc(Cl)cc3)cncc2s1,CMEFLKIFRPLMJK,A 2524440,Chempartner,SP-16097-007,plated and available for follow-up,https://reframedb.org//compound_data/CMEFLKIFRPLMJK;qid=nan
CC(=O)Nc1cccc2c(=O)n(C)c3ccccc3c(=O)c12,KLSKLNWJEDXFSD,Adosopine,Chempartner,SP-16021-006,plated and available for follow-up,https://reframedb.org//compound_data/KLSKLNWJEDXFSD;qid=Q15633939
COC(=O)Nc1ccc2oc3cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc3c2c1,MKAIHDAGQJQAHA,MMP-408,Chempartner,SP-16105-040,plated and available for follow-up,https://reframedb.org//compound_data/MKAIHDAGQJQAHA;qid=nan
O=C(CN1N=C(C2CCCCC2)c2ccccc2N(CC(=O)C2CCCC2)C1=O)Nc1cccc(-c2nc(=O)o[nH]2)c1,DGKMBNVRIZTNTK,,Chempartner,SP-16097-029,plated and available for follow-up,https://reframedb.org//compound_data/DGKMBNVRIZTNTK;qid=nan
CCCCNC(=O)OCC(C)(CCC)COC(N)=O,PRBORDFJHHAISJ,Tybamate,Pharmaron,58667-010C1,plated and available for follow-up,https://reframedb.org//compound_data/PRBORDFJHHAISJ;qid=Q7859691
COC(CN1CCN(c2ccccc2)CC1)c1ccc(C)nc1,QSDNOTUDVKSSLR,4414-CERM,Pharmaron,56085-014A1,plated and available for follow-up,https://reframedb.org//compound_data/QSDNOTUDVKSSLR;qid=nan
